ppm,time
921.2235945,1034
921.5225195,1035
921.8214427,1036
922.1203658,1037
922.4192909,1038
922.718214,1039
923.017139,1040
923.3160622,1041
923.8541252,1042
924.3921882,1043
924.9302511,1044
925.4683142,1045
926.0063771,1046
926.5444401,1047
927.0825032,1048
927.6205661,1049
928.1586291,1050
928.696692,1051
929.234755,1052
929.7728179,1053
930.3108809,1054
930.8489442,1055
931.3870067,1056
931.9250701,1057
932.4631326,1058
933.001196,1059
933.5392585,1060
934.0773219,1061
934.6153844,1062
935.1534477,1063
935.6915103,1064
936.2295736,1065
936.7676361,1066
937.3056995,1067
937.8437629,1068
938.3818262,1069
938.9198879,1070
939.4579513,1071
939.9960146,1072
940.534078,1073
941.0721397,1074
941.610203,1075
942.1482664,1076
942.6863297,1077
943.2243914,1078
943.7624548,1079
944.3005182,1080
944.8385815,1081
945.3766449,1082
945.9147066,1083
946.4527699,1084
946.9908333,1085
947.5288966,1086
948.0669583,1087
948.6050217,1088
949.143085,1089
949.6811484,1090
950.2192101,1091
950.7572734,1092
951.2953368,1093
951.8333985,1094
952.3714635,1095
952.9095252,1096
953.4475902,1097
953.9856519,1098
954.5237136,1099
955.0617786,1100
955.5998403,1101
956.137902,1102
956.675967,1103
957.2140287,1104
957.7520938,1105
958.2901555,1106
958.8282171,1107
959.3662822,1108
959.9043439,1109
960.4424089,1110
960.9804706,1111
961.5185323,1112
962.0565973,1113
962.594659,1114
963.1327207,1115
963.6707857,1116
964.2088474,1117
964.7469124,1118
965.2849741,1119
965.8230358,1120
966.3611008,1121
966.8991625,1122
967.4372275,1123
967.9752892,1124
968.5133509,1125
969.0514159,1126
969.5894776,1127
970.1275393,1128
970.6656043,1129
971.203666,1130
971.7417311,1131
972.2797928,1132
972.8178544,1133
973.3559195,1134
973.8939812,1135
974.4320462,1136
974.9701079,1137
975.5081696,1138
976.0462346,1139
976.5842963,1140
977.122358,1141
977.660423,1142
978.1984847,1143
978.7365497,1144
979.2746114,1145
979.6931048,1146
980.1115983,1147
980.5300917,1148
980.9485851,1149
981.3670785,1150
981.7855719,1151
982.2040655,1152
982.6225589,1153
983.0410523,1154
983.4595457,1155
983.8780391,1156
984.2965325,1157
984.7150259,1158
985.1335196,1159
985.5520126,1160
985.9705064,1161
986.3889994,1162
986.8074931,1163
987.2259862,1164
987.6444799,1165
988.062973,1166
988.4814667,1167
988.8999598,1168
989.3184535,1169
